newNames,biasWithoutSum,biasWithoutSum_zscore,partyDummy,genderDummy,jobDummy,age_zscore,monthlyEdit_zscore,pageviews,editors,assessValue,characters,words,unique_references,links_out_count,links_in_count,assessValueDummy,outLink_zscore,inLink_zscore,unique_references_zscore,words_zscore,characters_zscore,editors_zscore,pageviews_zscore,gini_index,gini_zscore,wordHuman_zscore
John_Lewis,-0.7232704402515723,-0.541317406845976,0,1,0,1.7184303594269406,2.168282461010661,46839,1567,B,41542,6862,294,1593.0,2258.0,1,3.6826462982120383,3.2217610396587086,3.2598452265228466,2.3529473832499623,2.230396157818731,3.2980897042418498,1.4840300686629175,0.5208616573033708,0.7666937978803701,0.5635465053960418
Louise_Slaughter,-0.4666666666666667,0.2196696206503776,0,0,0,2.586103360828384,-0.3173000889749261,1419,395,C,15369,2450,60,574.0,685.0,0,0.1039885993908874,0.1011495497707999,-0.256754819903449,0.1339899907275535,0.1327817679145501,0.0849636763184187,-0.3355689438678503,0.4459751606506538,-0.2686114868416446,0.1855919446647589
Lamar_Smith,-0.7446808510638298,-0.6048123611635691,1,1,0,1.1662748130805678,-0.4444191094856144,1414,501,Start,13384,2143,81,416.0,381.0,0,-0.450896500131921,-0.5019438341617648,0.0588374919553211,-0.0204116229407101,-0.0263044875380078,0.3755706378882853,-0.3357692519934042,0.4228712002926104,-0.5880235748128134,1.831168185466232
Fred_Upton,-0.7230769230769231,-0.5407435101434901,1,1,0,0.6929986304979624,-0.1726007783936106,6987,533,C,13407,2137,108,596.0,682.0,0,0.181251081602924,0.0951979703240969,0.4645990357737399,-0.0234292440547478,-0.0244611707241998,0.4633010413810752,-0.1125058152511327,0.4236995906241435,-0.5765710843588122,-0.6851652477382518
Nancy_Pelosi,-0.6750902527075813,-0.3984337025609845,0,0,0,1.7184303594269406,2.0506297505380027,95981,3352,GA,71684,11446,333,2090.0,4167.0,1,5.428076010002138,7.008949427577347,3.845945234260563,4.658409914374786,4.646102914418731,8.191801274074036,3.452738449855938,0.49745095367847414,0.4430409864220451,-0.0380824985156552
Jimmy_Duncan,-0.238095238095238,0.8975236115294828,1,1,0,1.1662748130805678,-0.5620718199582728,826,256,Start,6514,1079,32,163.0,137.0,0,-1.3394150455703422,-0.9860056291602708,-0.6775445690484759,-0.5555364338300672,-0.5768952054015207,-0.2961152638533874,-0.3593254875585316,0.3701999470338983,-1.3162032772838839,0.9256549732408328
Frank_Pallone,-0.9090909090909092,-1.0923886723012233,0,1,0,0.8507573580254976,-0.5363775498550486,2530,337,Start,9621,1534,40,979.0,1147.0,0,1.5263206582942888,1.0176927845630528,-0.5573189264356111,-0.3267001660155395,-0.3278871471188519,-0.0740476800122629,-0.2910604783697948,0.3556599361516094,-1.5172188245347933,-0.7537890076278134
Eliot_Engel,-0.9322033898305084,-1.160931304275709,0,1,0,1.1662748130805678,-0.0563003979263851,2395,496,C,26222,4219,106,439.0,450.0,0,-0.3701220869102463,-0.3650575068875971,0.4345426251205237,1.0236852825163436,1.002586871404027,0.3618627623425369,-0.2964687977597475,0.4040851401374934,-0.8477407231245261,0.2685212010840933
Nita_Lowey,-0.6470588235294118,-0.3153033819551906,0,0,0,1.9550684507182432,-0.4119631893552259,1877,352,C,7056,1123,27,237.0,425.0,0,-1.079532150857128,-0.4146540022767883,-0.7526855956815164,-0.5334072123271238,-0.5334570439630892,-0.0329240533750177,-0.3172207195671218,0.3465241763270287,-1.64352063926919,-0.8738805874345462
Jim_McDermott,-1.0,-1.3619896914008671,0,1,0,2.0339478144820107,-0.6148126901701542,1191,420,Start,16390,2592,57,155.0,285.0,0,-1.3675104936474465,-0.6923943764562589,-0.3018394358832733,0.2054070237597798,0.214609005605765,0.1535030540471608,-0.3447029943931038,0.4524616713452818,-0.17893552252597897,0.9359519411806108
Richard_Neal,-1.0,-1.3619896914008671,0,1,0,1.0085160855530326,-0.2740255288010747,2898,304,GA,16354,2624,60,1199.0,1301.0,1,2.298945480414655,1.3232071961604706,-0.256754819903449,0.2215010030346477,0.211723814071109,-0.1645196586142026,-0.2763178003290347,0.5372557220295061,0.9933416263634363,-0.1775209839552197
Dana_Rohrabacher,-0.6444444444444445,-0.3075501500333708,1,1,0,1.1662748130805678,0.6834241150453864,4409,948,B,48673,7605,219,591.0,660.0,1,0.1636914265547339,0.0515530543816087,2.132729827027239,2.726629464538301,2.8019045143084997,1.6010547116781944,-0.2157846847866747,0.4952958907335453,0.41324725650381594,1.352309678431051
Ileana_Ros-Lehtinen,-0.7551020408163265,-0.6357175583161119,1,0,0,0.77187799426173,-0.5025692997192273,3124,538,B,17891,2834,89,574.0,688.0,1,0.1039885993908874,0.1071011292175028,0.1790631345681859,0.3271177420259681,0.3349054637590595,0.4770089169268237,-0.2672638730540027,0.4378728475565577,-0.38062590786190903,1.4447198361528977
José_E._Serrano,-1.0,-1.3619896914008671,0,1,0,1.481792268135638,-0.486341339654033,1082,342,Start,6818,1121,32,234.0,325.0,0,-1.090067943886042,-0.613039983833553,-0.6775445690484759,-0.5344130860318032,-0.552531365775537,-0.0603398044665145,-0.3490697115301768,0.3284911774565476,-1.8928267206656126,-1.1923377231720431
David_Price,-0.8709677419354839,-0.9793301804207276,0,1,0,1.7184303594269406,-0.5309682298333172,979,327,Start,6484,1033,70,206.0,220.0,0,-1.188402012155907,-0.8213452644681559,-0.1064727666373679,-0.5786715290376898,-0.5792995316804006,-0.1014634311037598,-0.3531960589165852,0.35735976561664634,-1.4937186942450813,0.6485441241538289
John_Boehner,-0.7631578947368421,-0.6596080890096896,1,1,0,1.0085160855530326,-0.122564568192595,18144,1485,Start,22009,3523,119,891.0,1603.0,0,1.2172707294461425,1.9223328604619,0.6299092943664291,0.6736412332879672,0.6649393176399832,3.0732805452915755,0.3344617361096285,0.4644325177584846,-0.013438655825715622,0.1079007110669635
Rosa_DeLauro,-0.8,-0.7688674493816506,0,0,0,1.481792268135638,-0.3578699891379118,18674,476,C,10476,1654,71,793.0,918.0,0,0.8731014905016156,0.5633888867980616,-0.0914445613107598,-0.266347743734785,-0.2593638481707728,0.3070312601595432,0.3556943974183319,0.3326020696442451,-1.8359936653474713,0.4122554776695473
Collin_Peterson,-0.813953488372093,-0.810248070917875,0,1,0,1.4029129043718704,-0.3254140690075232,2120,421,C,15627,2566,86,394.0,471.0,0,-0.5281589823439576,-0.3233964507606765,0.1339785185883616,0.1923306655989496,0.1534589739129178,0.1562446291563105,-0.3074857446652068,0.4090388365646125,-0.7792559051781272,-0.2797007678835322
Maxine_Waters,-0.696969696969697,-0.4633196277353874,0,0,0,1.8761890869544755,0.8943875958929117,14248,1183,B,24593,3953,173,944.0,1330.0,1,1.4034030729569578,1.3807391308119323,1.4414323820032666,0.8899040797940044,0.8720319544608445,2.24532486232837,0.1783816446781034,0.4618049645390071,-0.04976456043611242,1.3983978911832822
Sam_Johnson,-0.6842105263157895,-0.4254808882126302,1,1,0,2.507223997064616,-0.3592223191433446,2966,402,C,9589,1574,66,362.0,383.0,0,-0.6405407746523745,-0.4979761145306294,-0.1665855879438003,-0.3065826919219547,-0.3304517618163238,0.1041547020824665,-0.273593609821503,0.38119493767558577,-1.16419760969875,0.015368967801023
Jerry_Nadler,-0.7777777777777778,-0.702964978046182,0,1,0,1.1662748130805678,-0.0725283579915794,16235,620,Start,10636,1702,58,866.0,973.0,0,1.1294724542051915,0.6725011766542822,-0.2868112305566652,-0.2422067748224831,-0.2465407746834129,0.7018180758770978,0.2579840937731856,0.38610504209723245,-1.0963154509186155,1.6693534826912966
Jim_Cooper,-0.28,0.7732503798683134,0,1,0,0.6141192667341949,-0.3051291189260304,3078,376,Start,16877,2691,84,271.0,337.0,0,-0.960126496529435,-0.5892336660467412,0.1039221079351454,0.2551977721414023,0.2536392355329165,0.0328737492445747,-0.2691067078090977,0.4701568244217972,0.06569984316670512,-0.5127810432079829
Xavier_Becerra,-0.7297297297297297,-0.5604731481316553,0,1,0,0.2986018116791247,0.2642018133612014,14997,577,C,15139,2346,121,490.0,712.0,0,-0.1910136054187069,0.1547137647911264,0.6599657050196452,0.0816845580842329,0.1143485997764703,0.5839303461836614,0.2083878018860634,0.44055920374569335,-0.3434870526133383,0.6210987442220361
Sanford_Bishop,-0.9130434782608696,-1.104110455740338,0,1,0,1.1662748130805678,-0.5187972597844215,3143,314,C,8004,1281,58,619.0,727.0,0,0.2620254948245987,0.1844716620246411,-0.2868112305566652,-0.4539431896574637,-0.4574803335504822,-0.1371039075227057,-0.2665027021768982,0.325340327213688,-1.9363872029102023,-1.068683518733947
Corrine_Brown,-0.0344827586206896,1.5013590631746627,0,0,0,1.2451541768443353,0.1032745427146917,4103,674,C,13454,2092,69,310.0,374.0,0,-0.823161187153552,-0.5158308528707383,-0.121500971963976,-0.0460614024100308,-0.0206943928872879,0.8498631317711808,-0.2280435420705676,0.4375294646358281,-0.385373174303859,0.7372181390635706
Ken_Calvert,-0.4285714285714285,0.3326452857968953,1,1,0,0.6929986304979624,-0.4214294993932559,3705,374,B,8533,1368,41,656.0,808.0,1,0.3919669421812057,0.3451643070856205,-0.542290721109003,-0.4101876835039166,-0.4150840468328988,0.0273905990262753,-0.2439880688646505,0.3762024290235575,-1.2332190063790516,-0.4047881716180429
Jim_Clyburn,-0.5925925925925926,-0.1537777169172773,0,1,0,1.7184303594269406,-0.1496111683012521,8738,575,C,20504,3202,79,748.0,1049.0,0,0.7150645950679043,0.8232745226374234,0.0287810813021049,0.5121985036869489,0.5443222826495048,0.578447195965362,-0.04235790968219,0.391427034428795,-1.0227389447072406,0.7199435315222011
Anna_Eshoo,-0.7142857142857143,-0.5146722028019861,0,0,0,1.5606716318994054,-0.4417144494747487,4177,410,C,11435,1802,85,750.0,896.0,0,0.7220884570871804,0.5197439708555734,0.1189503132617535,-0.191913089588521,-0.1825055514559098,0.126087302955664,-0.2250789818123713,0.3495677972563617,-1.6014426015230525,-0.3731227781527124
Bob_Goodlatte,-0.7857142857142857,-0.7265015749517064,1,1,0,0.77187799426173,-0.4525330895182116,1318,374,C,8238,1261,37,320.0,402.0,0,-0.7880418770571717,-0.4602827780348442,-0.6024035424154354,-0.4640019267042561,-0.4387265885752184,0.0273905990262753,-0.3396151680040372,0.37375364083280677,-1.2670734857360735,1.6844989609481729
Gene_Green,-0.5,0.1208159136471748,0,1,0,1.1662748130805678,-0.6743152104091998,638,206,Stub,3686,585,7,175.0,260.0,0,-1.2972718734546858,-0.7419908718454501,-1.0532497022136784,-0.8039872388858401,-0.8035430292906057,-0.4331940193108717,-0.3668570730793547,0.36517526885966645,-1.385669417380329,0.1640537808950731
Luis_Gutiérrez,-0.8076923076923077,-0.7916798433054666,0,1,0,0.6929986304979624,-0.3822119292357032,1105,435,C,23302,3676,82,333.0,268.0,0,-0.7423867739318774,-0.7261199933209088,0.0738656972819292,0.7505905716959294,0.7685657802597099,0.1946266806844061,-0.3481482941526293,0.5128038532254972,0.6552947136934819,0.0389750092359011
Alcee_Hastings,-0.5789473684210527,-0.1133112871498845,0,1,0,2.0339478144820107,-0.1807147584262077,2886,506,C,14224,2316,58,381.0,514.0,0,-0.5738140854692519,-0.2380904786912677,-0.2868112305566652,0.0665964525140443,0.0410166482706313,0.3892785134340337,-0.2767985398303638,0.37217804169827606,-1.288856132588253,-0.6254053901677586
Eddie_Bernice_Johnson,-0.9310344827586208,-1.157464780359758,0,0,0,2.1128271782457784,-0.5431391998822129,4234,297,Start,10692,1680,42,255.0,416.0,0,-1.0163173926836435,-0.4325087406168971,-0.5272625157823948,-0.2532713855739548,-0.242052698962837,-0.1837106843782504,-0.2227954691810579,0.3607485107485108,-1.4468693168484426,0.3347301542968687
Peter_T._King,-0.7029702970297029,-0.4811150745406441,1,1,0,1.4029129043718704,-0.0224921477905637,1942,966,C,27772,4493,146,414.0,27.0,0,-0.457920362151197,-1.2042302088727117,1.0356708381848478,1.1614899800574,1.1268103958128253,1.6504030636428888,-0.3146167139349223,0.4753847963133151,0.13797651746176667,-0.1048461630137415
Carolyn_Maloney,-0.8494623655913979,-0.9155535952573708,0,0,0,1.2451541768443353,-0.0684713679752808,3786,524,B,27387,4335,170,390.0,504.0,1,-0.5422067063825097,-0.2579290768469441,1.3963477660234422,1.0820259573877398,1.0959548752338657,0.4386268653987281,-0.2407430772306789,0.49548402180466855,0.4158481672268475,1.1964376980571545
John_Mica,-0.4444444444444444,0.2855720919858463,1,1,0,1.481792268135638,-0.6094033701484228,810,246,Start,4938,792,38,359.0,401.0,0,-0.6510765676812886,-0.4622666378504118,-0.5873753370888273,-0.6998793104515385,-0.7032024792520151,-0.3235310149448843,-0.3599664735603038,0.39717315116258384,-0.9432989216452811,1.7586984013287608
Lucille_Roybal-Allard,-0.8,-0.7688674493816506,0,0,0,1.639550995663173,-0.6121080301592885,1289,202,C,4896,770,17,311.0,395.0,0,-0.8196492561439139,-0.4741697967438177,-0.9029676489475974,-0.7109439212030102,-0.706568536042447,-0.4441603197474704,-0.3407769551322493,0.36370101798912285,-1.406050925202199,-0.8125481020332506
Ed_Royce,-0.6756756756756757,-0.4001698394778129,1,1,0,0.8507573580254976,-0.4052015393280617,1129,339,C,12690,2034,72,366.0,393.0,0,-0.6264930506138224,-0.478137516374953,-0.0764163559841517,-0.0752317398457288,-0.0819245687894311,-0.0685645297939636,-0.3471868151499711,0.4191073184436016,-0.6400592146614652,1.0014781007973796
Bobby_Rush,-0.7014925373134329,-0.4767326137602452,0,1,0,1.2451541768443353,-0.3254140690075232,4641,532,C,17682,2867,114,393.0,549.0,0,-0.5316709133535956,-0.1686553851464,0.5547682677333885,0.3437146581531756,0.3181553240161957,0.4605594662719255,-0.2064903877609781,0.4011315417256011,-0.888574200205974,-0.3011129774791263
Bobby_Scott,-0.7,-0.4723063283720419,0,1,0,1.1662748130805678,-0.4687610495834058,2674,305,C,9281,1518,40,707.0,749.0,0,0.5710754236727452,0.2281165779671293,-0.5573189264356111,-0.3347471556529734,-0.3551361782794915,-0.1617780835050529,-0.2852916043538452,0.38628844077595514,-1.093779965486934,-1.1307431331322804
Nydia_Velázquez,-0.8,-0.7688674493816506,0,0,0,0.6929986304979624,-0.4281911494204202,3182,350,C,6986,1116,36,779.0,894.0,0,0.8239344563666832,0.5157762512244382,-0.6174317477420435,-0.5369277702935012,-0.5390671386138092,-0.038407203593317,-0.2649402987975786,0.4293009985734665,-0.4991316592150321,0.6541894548285043
Bennie_Thompson,-0.5294117647058824,0.0335920545267017,0,1,0,1.0873954493168,-0.3727456191976732,6060,360,Start,13190,2081,47,659.0,787.0,0,0.4025027352101198,0.3035032509586999,-0.4521214891493543,-0.0515937077857666,-0.0418524641414316,-0.0109914525018202,-0.1496429417288082,0.41529733959311427,-0.6927321452283879,-0.6761788029908092
Sam_Farr,-1.0,-1.3619896914008671,0,1,0,1.639550995663173,-0.6783722004254984,790,227,Start,6921,1102,41,267.0,290.0,0,-0.9741742205679872,-0.6824750773784206,-0.542290721109003,-0.5439688862262559,-0.5442765122180491,-0.3756209420187283,-0.360767706062519,0.30226197516262565,-2.255445256219111,1.5180863432159857
Frank_Lucas,-0.6666666666666666,-0.3734526213688391,1,1,0,0.1408430841515896,-0.682429190441797,1779,218,Start,4351,713,12,729.0,830.0,0,0.6483379058847818,0.3888092230281087,-0.978108675580638,-0.7396113217863686,-0.7502471301087664,-0.4002951180010755,-0.3211467588279764,0.37718050979712153,-1.2196970466263903,-0.2680614571595102
Lloyd_Doggett,-0.8260869565217391,-0.8462312200798092,0,1,0,1.2451541768443353,-0.4633517295616745,4178,343,Start,20593,3311,68,711.0,820.0,0,0.5851231477112973,0.3689706248724322,-0.1365291772905841,0.5670186205919675,0.5514551172768487,-0.0575982293573648,-0.2250389201872605,0.38716610925306577,-1.0816462050200717,0.703779652426475
Mike_Doyle,-0.6923076923076923,-0.4494939344482259,0,1,0,0.6929986304979624,-0.5769474500180343,1811,267,Start,9169,1469,40,193.0,299.0,0,-1.2340571152812012,-0.6646203390383119,-0.5573189264356111,-0.3593910614176149,-0.3641123297206434,-0.2659579376527409,-0.319864786824432,0.3367396269191658,-1.7787919653877229,-0.2275305489747378
Chaka_Fattah,-0.6097560975609756,-0.2046779996560538,0,1,0,0.4563605392066598,-0.2280463086163577,1716,482,C,21841,3349,80,208.0,366.0,0,-1.1813781501366307,-0.5317017313952794,0.043809286628713,0.5861302209808731,0.6514750904782554,0.3234807108144413,-0.3236706412099543,0.45525281976670584,-0.14034791540977715,0.5202539845718287
Rodney_Frelinghuysen,-0.8490566037735849,-0.914350263461836,1,1,0,1.2451541768443353,-0.2199323285837606,1185,370,Start,19300,3013,81,213.0,254.0,0,-1.1638184950884407,-0.753894030738856,0.0588374919553211,0.4171434385947604,0.447828654657122,0.0164242985896766,-0.3449433641437684,0.49304078743786417,0.38207046944646605,0.2720684819054522
Sheila_Jackson_Lee,-0.7551020408163265,-0.6357175583161119,0,0,0,0.929636721789265,-0.4633517295616745,11990,527,C,12399,2007,81,714.0,867.0,0,0.5956589407402114,0.4622120362041116,0.0588374919553211,-0.0888110348588986,-0.1052465336945668,0.4468515907261771,0.0879224951780049,0.45133365631770894,-0.19453032227616426,0.1659072351242329
Walter_B._Jones_Jr.,-0.7272727272727273,-0.5531866341019354,1,1,0,1.481792268135638,-0.3876212492574346,1307,402,B,18371,3039,81,213.0,182.0,1,-1.1638184950884407,-0.8967319374597265,0.0588374919553211,0.4302197967555905,0.3733746842211389,0.1041547020824665,-0.3400558458802556,0.37978474972078385,-1.1836934481651737,0.2757424513275739
Frank_LoBiondo,-0.52,0.0615036894452531,1,1,0,1.2451541768443353,-0.6229266702027513,679,245,Start,7326,1184,31,112.0,183.0,0,-1.5185235270618815,-0.8947480776441589,-0.692572774375084,-0.502728064334407,-0.5118181074531695,-0.326272590054034,-0.3652145464498135,0.3460990137681867,-1.6493985086276184,-0.7434449849974015
Zoe_Lofgren,-0.5897435897435898,-0.1453286821306789,0,0,0,1.1662748130805678,-0.3849165892465688,10482,351,B,8926,1397,77,787.0,967.0,1,0.8520299044437875,0.6605980177608763,-0.0012753293511112,-0.3956025147860676,-0.3835873725795712,-0.0356656284841674,0.0275095645109772,0.39588646860136484,-0.9610872989219922,-0.3887853873177894
Mac_Thornberry,-0.7241379310344828,-0.5438900472364303,1,1,0,0.2986018116791247,-0.4376574594584502,1455,252,Start,9806,1541,48,286.0,364.0,0,-0.9074475313848648,-0.5356694510264147,-0.4370932838227462,-0.3231796080491622,-0.3130604683990921,-0.3070815642899862,-0.3341267253638629,0.47465296081532243,0.12785889689617064,-0.3061077119689707
Ed_Whitfield,-1.0,-1.3619896914008671,1,1,0,1.481792268135638,-0.6540302603277071,620,200,Start,10211,1630,10,114.0,169.0,0,-1.5114996650426056,-0.922522115062106,-1.008165086233854,-0.2784182281909358,-0.2806020636342125,-0.4496434699657698,-0.3675781823313484,0.315959634006623,-2.0660752199190457,0.0442921230108861
Elijah_Cummings,-0.6923076923076923,-0.4494939344482259,0,1,0,0.8507573580254976,0.1992899731004244,8836,579,C,10235,1632,72,332.0,543.0,0,-0.7458987049415153,-0.1805585440398059,-0.0764163559841517,-0.2774123544862566,-0.2786786026111085,0.5894134964019607,-0.0384318704213354,0.3898543556449793,-1.0444812177315126,-0.8878941027585286
Earl_Blumenauer,-0.8461538461538461,-0.9057418129245468,0,1,0,1.0873954493168,-0.5377298798604815,2123,299,Start,8847,1409,65,648.0,775.0,0,0.3638714941041015,0.2796969331718881,-0.1816137932704085,-0.3895672725579922,-0.3899187651139551,-0.178227534159951,-0.3073655597898745,0.3847653429602888,-1.1148367819784384,0.7130438600115658
Robert_Aderholt,-0.3333333333333333,0.615084448663189,1,1,0,-0.253553734667248,-0.2672638787739105,2525,422,C,10181,1627,69,669.0,740.0,0,0.4376220453065001,0.2102618396270205,-0.121500971963976,-0.2799270387479547,-0.2830063899130925,0.1589862042654602,-0.2912607864953486,0.3966074710630006,-0.9511194450071435,-0.3489088242793998
Kevin_Brady,-0.8604651162790697,-0.948183476038623,1,1,0,0.5352399029704273,-0.3740979492031061,2285,316,C,10681,1744,76,300.0,383.0,0,-0.8582804972499323,-0.4979761145306294,-0.0163035346777193,-0.221083427024219,-0.242934285265093,-0.1316207573044063,-0.3008755765219312,0.40253793276888256,-0.8691308540143725,-0.0297164339716576
Danny_K._Davis,-0.7692307692307693,-0.6776178736863865,0,1,0,1.639550995663173,-0.495807649692063,1862,346,Start,9958,1591,84,670.0,486.0,0,0.4411339763161381,-0.2936385535271618,0.1039221079351454,-0.2980327654321811,-0.3008785485861002,-0.0493735040299158,-0.3178216439437832,0.35819573175480957,-1.4821614683181872,0.5914385207955047
Diana_DeGette,-0.6842105263157895,-0.4254808882126302,0,0,0,0.3774811754428923,-0.5363775498550486,2252,302,Start,8947,1405,27,686.0,802.0,0,0.4973248724703465,0.3332611481922146,-0.7526855956815164,-0.3915790199673506,-0.3819043441843552,-0.1700028088325019,-0.3021976101505864,0.36014928595663304,-1.4551535953431953,-0.8830119748392057
Kay_Granger,-0.7435897435897436,-0.6015765606069996,1,0,0,1.481792268135638,-0.4295434794258531,6977,323,Start,6956,1113,60,845.0,924.0,0,1.0557219030027931,0.5752920456914675,-0.256754819903449,-0.5384365808505202,-0.5414714648926892,-0.1124297315403585,-0.1129064315022403,0.38678066043955467,-1.086975032131166,1.4528937713209018
Rubén_Hinojosa,-1.0,-1.3619896914008671,0,1,0,1.7184303594269406,-0.6783722004254984,595,201,Stub,6338,1022,19,169.0,200.0,0,-1.318343459512514,-0.8610224607795088,-0.8729112382943812,-0.5842038344134256,-0.5910005862376165,-0.4469018948566201,-0.3685797229591174,0.38462260860232367,-1.116810083464259,0.8127627611010851
Ron_Kind,-0.3061224489795918,0.6957813523392729,0,1,0,-0.0957950071397129,-0.486341339654033,2148,316,C,20542,3334,85,262.0,271.0,0,-0.9917338756161772,-0.7201684138742059,0.1189503132617535,0.5785861681957788,0.5473677626027528,-0.1316207573044063,-0.3063640191621055,0.3675955159515705,-1.3522095185122942,-0.7816674100829479
Jim_McGovern,-0.7647058823529411,-0.6641988184370826,0,1,0,0.2197224479153571,-0.4322481394367188,4639,362,GA,20223,3210,96,1183.0,1219.0,1,2.2427545842604464,1.1605306912839235,0.2842605718544427,0.5162219985056657,0.521801759837329,-0.0055083022835208,-0.2065705110111997,0.4650752305509999,-0.004553156030801476,-0.0937840378760268
Bill_Pascrell,-0.8181818181818182,-0.8227876532015794,0,1,0,1.9550684507182432,-0.5417868698767802,2353,267,Start,12760,2011,49,644.0,754.0,0,0.3498237700655494,0.2380358770449675,-0.4220650784961381,-0.0867992874495401,-0.0763144741387111,-0.2659579376527409,-0.2981513860143995,0.376247643768734,-1.232593912847895,-0.0858193077768723
Joe_Pitts,-0.8461538461538461,-0.9057418129245468,1,1,0,1.797309723190708,-0.6648489003711698,343,224,Start,7696,1245,29,174.0,278.0,0,-1.3007838044643238,-0.7062813951652324,-0.7226291850283002,-0.4720489163416901,-0.4821647500136499,-0.3838456673461773,-0.3786752524870292,0.37461246612466126,-1.255200232171639,-0.2045308669492519
Loretta_Sanchez,-0.4285714285714285,0.3326452857968953,0,0,0,0.1408430841515896,-0.3402896990672847,2700,546,C,24369,3811,82,304.0,322.0,0,-0.8442327732113801,-0.618991563280256,0.0738656972819292,0.8184870467617782,0.8540796515785407,0.4989415178000211,-0.2842500021009654,0.39784378290147754,-0.9340274426148387,-0.1271535105328295
Pete_Sessions,-0.7746478873239436,-0.6936829398299187,1,1,0,0.5352399029704273,-0.3132430989586275,6728,454,C,18060,2852,87,720.0,858.0,0,0.6167305267980395,0.4443572978640028,0.1490067239149697,0.3361706053680813,0.3484498351300833,0.2467166077582501,-0.1228817761548198,0.41353343799058084,-0.7171180723642413,0.2012249841685857
Brad_Sherman,-0.5897435897435898,-0.1453286821306789,0,1,0,0.6141192667341949,-0.2591498987413134,4353,452,B,19114,2971,121,736.0,894.0,1,0.672921422952248,0.5157762512244382,0.6599657050196452,0.3960200907964963,0.4329218317280662,0.2412334575399507,-0.2180281357928773,0.427120100232683,-0.5292825632975868,0.0314189430896586
John_Shimkus,-0.4444444444444444,0.2855720919858463,1,1,0,0.2986018116791247,-0.5093309497463915,1138,335,Start,7861,1281,44,176.0,252.0,0,-1.2937599424450477,-0.7578617503699913,-0.4972061051291786,-0.4539431896574637,-0.4689409554798101,-0.0795308302305623,-0.3468262605239742,0.42326521239954074,-0.5825763602309753,0.0090376090016884
Adam_Smith,-1.0,-1.3619896914008671,0,1,0,-0.253553734667248,-0.5891184200669299,3916,254,Start,6669,1086,31,708.0,779.0,0,0.5745873546823832,0.2876323724341587,-0.692572774375084,-0.5520158758636898,-0.5644728529606409,-0.3015984140716868,-0.2355350659662799,0.373017346112311,-1.2772527550211257,-0.9210594223586198
Gregory_Meeks,-0.7142857142857143,-0.5146722028019861,0,1,0,0.6929986304979624,-0.53232055983875,3746,320,C,6251,989,32,671.0,844.0,0,0.4446459073257762,0.4165832604460558,-0.6775445690484759,-0.6008007505406331,-0.5979731324463684,-0.1206544568678076,-0.2423455422351093,0.3392375018543243,-1.744258862137654,-0.6969599564692702
Lois_Capps,-0.8,-0.7688674493816506,0,0,0,1.8761890869544755,-0.6891908404689612,729,222,Start,5458,899,18,205.0,280.0,0,-1.191913943165545,-0.7023136755340971,-0.8879394436209893,-0.646065067251199,-0.6615274904180956,-0.3893288175644767,-0.3632114651942755,0.30724397382271296,-2.1865691601027994,-0.9328541310896382
Barbara_Lee,-0.8235294117647058,-0.8386465366780288,0,0,0,1.2451541768443353,-0.1861240784479392,18679,548,C,22189,3611,131,846.0,1094.0,0,1.059233834012431,0.9125482143379676,0.8102477582857263,0.7178996762938539,0.679365275313263,0.5044246680183205,0.3558947055438857,0.39192152213350095,-1.0159026556992734,-0.6104143664299794
Bob_Brady,-0.925925925925926,-1.1423147869493055,0,1,0,1.3240335406081027,-0.5471961898985115,1094,268,Start,12621,2045,90,246.0,393.0,0,-1.0479247717703857,-0.478137516374953,0.194091339894794,-0.069699434469993,-0.087454519230855,-0.2632163625435912,-0.3485889720288477,0.40534689284849523,-0.8302970008501297,0.6606730958853216
Steve_Chabot,-0.5,0.1208159136471748,1,1,0,0.6929986304979624,-0.4160201793715245,1942,391,B,6193,991,54,284.0,420.0,1,-0.9144713934041409,-0.4245733013546265,-0.3469240518630976,-0.5997948768359539,-0.6026214965855363,0.0739973758818199,-0.3146167139349223,0.4097529551969594,-0.7693832201543389,0.8329822617828311
Mike_Capuano,-0.7777777777777778,-0.702964978046182,0,1,0,0.77187799426173,-0.5404345398713473,14705,333,GA,13341,2156,55,616.0,615.0,1,0.2514897017956846,-0.0377206373189353,-0.3318958465364895,-0.013873443860295,-0.0297506885377357,-0.0850139804488617,0.1966898073537212,0.40733793730639156,-0.802770825351015,0.6301234834783456
Joe_Crowley,-0.803921568627451,-0.7804972972643803,0,1,0,-0.0169156433759454,-0.0549480679209522,5208,480,C,10487,1709,66,288.0,261.0,0,-0.9004236693655886,-0.7400070120298824,-0.1665855879438003,-0.2386862168561058,-0.2584822618685168,0.3179975605961419,-0.1837754463231766,0.3784124603796735,-1.2026653385662942,-0.085994044202517
John_B._Larson,-1.0,-1.3619896914008671,0,1,0,1.0873954493168,-0.6472686103005426,1625,262,C,5073,807,15,575.0,627.0,0,0.1075005304005254,-0.0139143195321235,-0.9330240596008136,-0.6923352576664442,-0.6923830109970551,-0.2796658131984894,-0.3273162490950336,0.32479272435077977,-1.9439578086033344,-0.4728604905799206
Grace_Napolitano,-1.0,-1.3619896914008671,0,0,0,2.0339478144820107,-0.5931754100832285,7786,267,C,6948,1067,25,695.0,806.0,0,0.5289322515570889,0.3411965874544852,-0.7827420063347326,-0.5615716760581427,-0.5421126185670572,-0.2659579376527409,-0.0804965767876346,0.36225451688923804,-1.4260487926416638,-0.779522917586399
